fixed.acidity,volatile.acidity,citric.acid,residual.sugar,free.sulfur.dioxide,total.sulfur.dioxide,pH,sulphates,alcohol,label,chlorides_std,density_std,high_quality
6.3,0.16,0.22,1.3,18,66,3.61,0.55,10.3,novice,-0.018724286138980986,-0.3261183559876854,1
6.4,0.33,0.24,9.8,29,109,3.29,0.47,10.1,novice,-0.23109804196863223,0.5151305904525858,1
6.2,0.2,0.26,1.7,40,161,3.44,0.66,11,novice,1.9775890186597418,-0.5488996975351259,0
6.8,0.26,0.29,11.9,54,160,3.03,0.58,10.4,novice,0.23612422085660056,0.46857926535311506,1
6.4,0.22,0.56,14.5,27,159,2.98,0.4,9.1,novice,0.36354847435439147,1.3131533064433327,0
7.2,0.23,0.38,14.3,55,194,3.09,0.44,9,novice,0.49097272785218243,1.2799023599437211,1
7,0.23,0.33,1,46,110,3.04,0.65,10.8,novice,-0.1461485396367719,-0.954561244830429,1
6,0.28,0.52,6.2,37,104,3.28,0.51,11.8,novice,-0.7832698071257258,-0.8115821748820705,1
6.3,0.26,0.21,4,24,125,3.06,0.34,10.7,novice,-0.6983203047938653,-0.8481582160316283,1
8.3,0.4,0.41,8.2,15,122,3.39,0.49,9.3,novice,0.15117471852474024,1.2799023599437211,0
7,0.32,0.27,7.1,37,122,3.15,0.6,12.6,novice,-0.825744558291656,-0.7982817962822113,1
6.3,0.3,0.91,8.2,50,199,3.39,0.49,11.7,novice,-0.5284213001301441,-0.036835121441022134,1
8.4,0.16,0.33,1.5,16,98,3.14,0.42,9.7,novice,-0.5708960512960745,-0.016884553541270077,1
9.2,0.28,0.41,1,14,59,2.96,0.25,10.5,novice,-0.18862329080270193,-0.6154015905343487,1
6.4,0.22,0.31,13.9,57,135,3.21,0.38,10.7,novice,-0.27357279313456256,0.8875411912482775,0
5.9,0.5,0.05,2.6,36,146,3.43,0.5,9.2,novice,0.32107372318846117,0.24912301845565785,1
6.3,0.24,0.55,8.1,67,216,3.24,0.5,9.2,novice,-0.27357279313456256,0.634833997851172,0
7.9,0.28,0.49,7.7,48,195,3.04,0.55,11,novice,-0.061199037304911295,0.4486286974533261,1
6.2,0.16,0.33,1.1,21,82,3.32,0.46,10.9,novice,0.44849797668625213,-1.0144129485297222,1
7.3,0.17,0.24,8.1,32,162,3.17,0.38,10.4,novice,3.166882051305789,0.34222566865456233,1
6.8,0.31,0.42,6.9,50,173,3.19,0.46,9,novice,-0.018724286138980986,0.5816324834518085,0
7.1,0.64,0.49,1.8,17,128,3.31,0.58,10.6,novice,0.15117471852474024,0.1826211254564351,0
7,0.21,0.28,8.7,37,222,3.25,0.54,10.4,novice,-0.061199037304911295,0.4486286974533261,1
7.3,0.25,0.26,7.2,52,207,3.12,0.37,9.2,novice,0.06622521619287963,0.6049081460015439,0
6.5,0.32,0.12,11.5,35,165,3.22,0.32,9,novice,-0.5708960512960745,1.1136476274456275,0
6.2,0.31,0.26,4.8,36,148,3.21,0.41,10.4,novice,-0.40099704663235347,-0.4158959115366435,1
6.8,0.27,0.32,1.5,19,142,3.1,0.43,9.9,novice,-0.1036737884708416,-0.6486525370339601,1
7.5,0.23,0.68,11,37,133,2.99,0.38,8.8,novice,0.02375046502694932,1.2466514134441098,0
6.4,0.23,0.3,7.1,63,236,3.06,0.34,9.2,novice,-0.40099704663235347,0.38212680445410335,1
7.2,0.21,0.35,14.5,35,178,3.05,0.47,8.9,novice,0.06622521619287963,1.3796551994425554,1
6.7,0.18,0.25,14.3,79,149,3.12,0.37,9.7,novice,0.06622521619287963,1.1468985739452757,0
7.1,0.26,0.32,5.9,39,97,3.31,0.4,11.6,novice,-0.40099704663235347,-0.21639023253897524,1
7.4,0.32,0.55,16.6,53,238,2.96,0.58,8.7,novice,0.4060232255203218,2.543438326929101,1
7.4,0.24,0.26,1.6,53,150,3.18,0.5,9.9,novice,0.49097272785218243,-0.1498883395397156,1
6.8,0.26,0.42,1.7,41,122,3.47,0.48,10.5,novice,0.10869996735880993,-0.34939401853742075,1
6.5,0.41,0.22,4.8,49,142,3.14,0.62,9.2,novice,0.23612422085660056,0.1826211254564351,0
6.3,0.26,0.24,7.2,38,172,3.49,0.64,9.7,novice,-0.31604754430049287,0.5816324834518085,1
7.3,0.19,0.49,15.55,50,134,3.42,0.36,9.1,novice,0.49097272785218243,1.9116703434364113,1
7.4,0.16,0.33,1.2,47,121,3.04,0.68,10.5,novice,-0.18862329080270193,-0.6885536728335011,1
7.1,0.28,0.44,1.8,32,107,3.25,0.48,12.2,novice,-0.6133708024620047,-1.1141657880285563,1
6.7,0.46,0.21,4,12,88,3.26,0.54,13,novice,-0.5284213001301441,-1.2937208991264724,1
7,0.24,0.24,1.8,29,91,3.3,0.43,9.9,novice,0.02375046502694932,-0.5123236563855312,1
7.2,0.5,0,0.8,46,114,3.19,0.34,9.2,novice,-0.5284213001301441,-0.282892125538198,0
7.1,0.16,0.36,10.7,20,90,3.16,0.44,10.9,novice,-0.1036737884708416,0.6148834299514199,1
6.1,0.32,0.37,1.8,13,200,3.49,0.44,10.5,novice,0.19364946969067026,0.14937017895682372,0
6.6,0.33,0.32,15.6,62,227,3.25,0.56,10.4,novice,0.32107372318846117,1.0936970595458755,0
7.8,0.3,0.29,16.85,23,135,3.16,0.38,9,novice,0.32107372318846117,1.9116703434364113,1
6.6,0.25,0.41,7.4,29,151,3.15,0.6,10.2,novice,-0.1461485396367719,0.1826211254564351,1
6.7,0.15,0.38,1.7,20,84,3.09,0.53,11.4,novice,-0.40099704663235347,-1.1939680596276383,1
5.9,0.29,0.28,3.2,16,117,3.26,0.42,12.6,novice,-0.4859465489642138,-1.4832512941743017,1
7.1,0.34,0.15,1.2,61,183,3.09,0.43,9.2,novice,0.27859897202253087,-0.1498883395397156,0
6.3,0.18,0.24,3.4,20,119,3.11,0.52,9.2,novice,0.27859897202253087,-0.10666210909022818,1
7.5,0.29,0.67,8.1,53,166,2.9,0.41,8.9,novice,-0.40099704663235347,0.8476400554487364,1
7.2,0.6,0.2,9.9,21,174,3.03,0.54,9.1,novice,1.000669741843346,1.0138947879467932,0
6.2,0.25,0.21,15.55,28,159,3.48,0.64,9.6,novice,-0.31604754430049287,1.3796551994425554,1
6.4,0.37,0.49,13.3,53,243,3.14,0.48,8.5,novice,-0.061199037304911295,1.3796551994425554,1
6.2,0.28,0.22,7.3,26,157,3.44,0.64,9.8,novice,-0.23109804196863223,0.5483815369521972,1
7,0.15,0.28,14.7,29,149,2.96,0.39,9,novice,0.19364946969067026,1.286552549243651,1
5.9,0.29,0.25,12,48,224,3.23,0.41,9,novice,0.44849797668625213,1.346404252942944,1
6.4,0.21,0.28,5.9,29,101,3.15,0.4,11,novice,0.02375046502694932,-0.4225461008365732,1
6.5,0.22,0.25,17.1,44,138,3.3,0.37,8.8,novice,0.15117471852474024,2.0114231829352454,0
6.4,0.35,0.28,12.6,19,124,3.2,0.43,10.6,novice,-0.31604754430049287,0.4453036028033797,1
6.8,0.34,0.36,8.9,44,128,3.28,0.35,11.95,novice,-0.7407950559597954,-0.28954231483812765,1
6.5,0.43,0.18,13.15,25,131,3.23,0.51,10.7,novice,-0.6133708024620047,0.5317560637023915,0
6.8,0.3,0.23,4.6,50.5,238.5,3.32,0.6,9.5,novice,0.618396981349973,0.5816324834518085,0
6.4,0.14,0.31,1.2,53,138,3.38,0.35,11.5,novice,-0.5284213001301441,-1.0676144629290856,1
6.8,0.15,0.32,8.8,24,110,3.4,0.4,8.8,novice,0.49097272785218243,1.0471457344464048,1
7.6,0.2,0.3,14.2,53,212.5,3.14,0.46,8.9,novice,0.4060232255203218,1.6456627714394834,1
7.2,0.4,0.24,8.5,45,151,3.2,0.52,9.2,novice,0.36354847435439147,0.734586837350043,0
7.2,0.17,0.28,17.55,33,154,2.94,0.43,9,novice,0.15117471852474024,1.8817444915867463,1
7.6,0.29,0.26,6.5,32,160,3.14,0.47,10.7,novice,-0.18862329080270193,0.11611923245717543,0
6,0.28,0.29,19.3,36,174,3.14,0.5,9,novice,0.19364946969067026,1.682238812589078,0
6.2,0.26,0.32,15.3,64,185,3.31,0.61,9.4,novice,-0.6558455536279351,1.4295316191919725,0
6.8,0.27,0.12,1.3,87,168,3.18,0.41,10,novice,-0.27357279313456256,-0.6819034835335714,0
6.4,0.29,0.21,9.65,36,119,2.99,0.34,10.9333333333333,novice,-0.23109804196863223,-0.23634080043872732,1
6.9,0.41,0.22,4.2,10,102,3,0.86,11.6,novice,-0.6558455536279351,-0.34939401853742075,0
6.6,0.32,0.47,15.6,27,173,3.18,0.56,9,novice,0.7033464836818336,1.5525601212405788,0
7.2,0.2,0.38,1,21,74,3.21,0.37,11,novice,-0.40099704663235347,-0.7484053765327942,0
7.3,0.26,0.33,17.85,41.5,195,3.06,0.44,9.1,novice,0.10869996735880993,1.978172236435634,1
6.4,0.18,0.35,1,39,108,3.31,0.35,10.9,novice,-0.061199037304911295,-0.9811620020301107,1
6.8,0.63,0.04,1.3,25,133,3.17,0.39,10.2,novice,0.49097272785218243,-0.4458217633863085,0
7,0.36,0.35,2.5,67,161,3.05,0.56,11.1,novice,0.06622521619287963,-0.8614585946314877,1
8.3,0.14,0.45,1.5,18,98,3.02,0.56,11,novice,-0.31604754430049287,-0.6320270637841544,1
7.4,0.25,0.36,13.2,53,178,3.01,0.48,9,novice,0.8732454883455549,1.180149520444887,1
6.7,0.25,0.26,13.5,50,156,3.39,0.46,9.9,novice,0.5759222301840428,1.2599517920439323,1
5.3,0.31,0.38,10.5,53,140,3.34,0.46,11.7,novice,-0.6558455536279351,-0.2795670308882147,1
6.4,0.34,0.2,14.9,37,162,3.13,0.45,9,novice,0.5759222301840428,1.4129061459421668,0
6.9,0.33,0.31,7.7,29,135,3.11,0.57,12.3,novice,-0.27357279313456256,-0.5954510226345597,0
6.8,0.21,0.26,11.7,61,152,3.02,0.56,10.5,novice,-0.35852229546642317,0.39210208840397937,1
5,0.33,0.23,11.8,23,158,3.41,0.64,11.8,novice,-0.6983203047938653,-0.27624193623826837,1
7.2,0.17,0.34,6.4,16,111,2.99,0.4,10.8,novice,-0.18862329080270193,-0.4225461008365732,1
7,0.17,0.37,5.7,29,111,3.2,0.49,10.8,novice,-0.9106940606235165,-0.08338644654049283,1
6.6,0.43,0.24,11.9,54,159,3.14,0.54,9.8,novice,-0.27357279313456256,0.7212864587501837,1
4.8,0.225,0.38,1.2,47,130,3.31,0.4,10.3,novice,1.1705687465070664,-0.9080099197309583,1
7,0.39,0.24,1,8,119,3,0.31,10.1,novice,0.06622521619287963,-0.5821506440347373,0
5.4,0.5,0.13,5,12,107,3.48,0.88,13.5,novice,-0.7832698071257258,-1.084239936178928,1
5.4,0.17,0.27,2.7,28,104,3.46,0.55,10.3,novice,0.10869996735880993,-0.6021012119344894,1
5,0.33,0.16,1.5,10,97,3.48,0.44,10.7,novice,0.10869996735880993,-0.7816563230324055,1
6.3,0.32,0.17,17.75,51,190,3.13,0.48,8.8,novice,0.5759222301840428,1.6988642858388836,1
6.5,0.21,0.35,5.7,47,197,3.24,0.5,10.1,novice,-0.1461485396367719,-0.0434853107409518,1
6.1,0.26,0.51,2.2,61,154,3.08,0.6,9.8,novice,0.15117471852474024,-0.3826449650370321,1
6.7,0.3,0.29,2.8,37,107,3.31,0.63,11.3,novice,-0.9106940606235165,-0.8182323641820002,1
7.3,0.18,0.29,1,26,101,3.09,0.37,11.7,novice,-0.4434717977982838,-1.3469224135258728,1
6.1,0.24,0.32,9,41,134,3.25,0.26,12.3,novice,-0.6558455536279351,-0.5688502654348779,1
7.6,0.2,0.3,14.2,53,212.5,3.14,0.46,8.9,novice,0.4060232255203218,1.6456627714394834,1
7.5,0.26,0.31,1.6,36,109,2.97,0.43,11.9,novice,-0.6133708024620047,-1.2006182489275679,1
9.9,0.49,0.23,2.4,19,115,2.77,0.44,9.4,novice,1.7227405116641599,0.24912301845565785,1
8.5,0.28,0.34,13.8,32,161,3.13,0.4,9.9,novice,-0.23109804196863223,1.346404252942944,1
6.2,0.35,0.03,1.2,29,120,3.22,0.54,9.1,novice,0.745821234847764,-0.21639023253897524,0
6,0.21,0.34,2,63,123,3.44,0.42,11.4,novice,-0.18862329080270193,-1.1740174917278863,1
6.1,0.27,0.43,7.5,65,243,3.12,0.47,9,novice,0.10869996735880993,0.5483815369521972,0
6.8,0.31,0.19,3.5,30,130,2.83,0.44,9.6,novice,1.6802657604982296,-0.34939401853742075,0
6.4,0.17,0.32,2.4,41,200,3.5,0.5,9.7,novice,0.06622521619287963,-0.08338644654049283,1
8.2,0.37,0.36,1,17,93,3.04,0.32,11.7,novice,-0.5284213001301441,-1.1474167345281676,1
6.6,0.22,0.29,14.4,39,118,3.05,0.5,9.1,novice,-0.018724286138980986,1.4262065245420261,1
5.8,0.23,0.21,1.5,21,110,3.3,0.57,11,novice,-0.1036737884708416,-0.8880593518311694,1
5.7,0.46,0.46,1.4,31,169,3.13,0.47,8.8,novice,-0.27357279313456256,-0.282892125538198,0
7.2,0.19,0.31,1.6,31,173,3.35,0.44,11.7,novice,0.6608717325159034,-0.7816563230324055,1
5.3,0.43,0.11,1.1,6,51,3.51,0.48,11.2,novice,-0.7407950559597954,-1.0942152201288042,0
7.5,0.32,0.24,4.6,8,134,3.14,0.5,9.1,novice,0.27859897202253087,0.5816324834518085,0
6.9,0.28,0.22,10,36,131,3.08,0.46,9.6,novice,0.23612422085660056,0.9673434628473226,0
7.3,0.3,0.33,2.3,28,125,3.34,0.44,12.6,novice,-0.1461485396367719,-1.0676144629290856,1
6.5,0.29,0.26,7,18,113,3.17,0.38,10.2,novice,-0.27357279313456256,-0.12993777163996353,1
6.4,0.41,0.01,6.1,20,70,3.19,0.42,10,novice,0.06622521619287963,-0.14323815023982284,0
7.4,0.21,0.27,7.3,41,144,3.15,0.38,11.8,novice,-0.6558455536279351,-0.282892125538198,1
8.4,0.29,0.29,1.05,4,55,2.91,0.32,11.4,novice,-0.6133708024620047,-1.080914841528945,0
6,0.13,0.28,5.7,56,189.5,3.59,0.43,10.6,novice,-0.35852229546642317,0.24912301845565785,1
6.8,0.25,0.18,1.4,13,137,3.11,0.42,9.5,novice,0.4060232255203218,-0.18313928603932697,0
6.9,0.35,0.39,2.4,25,157,3.2,0.54,11.1,novice,0.06622521619287963,-0.904684825080975,1
6.2,0.28,0.33,1.7,24,111,3.24,0.5,12.1,novice,-0.7407950559597954,-1.3469224135258728,1
6.9,0.18,0.38,6.5,20,110,3.1,0.42,10.5,novice,-0.31604754430049287,0.08286828595756406,0
7.5,0.705,0.1,13,44,214,3.1,0.5,9.1,novice,-0.1036737884708416,1.1169727220956107,0
7.3,0.26,0.31,1.6,39,173,3.19,0.51,11.4,novice,-0.27357279313456256,-0.7484053765327942,1
7.4,0.26,0.29,3.7,14,73,3.06,0.45,11.4,novice,0.06622521619287963,-0.8481582160316283,1
8,0.25,0.13,17.2,49,219,2.96,0.46,9.7,novice,-0.4434717977982838,1.8451684504371886,0
6.8,0.25,0.27,10.7,47,154,3.05,0.38,9,novice,1.2555182488389272,0.8808910019483478,0
6.8,0.37,0.28,1.9,64,106,3.45,0.6,12.6,novice,-0.9531688117894469,-1.370198076075608,1
6.4,0.5,0.2,2.4,19,112,3.18,0.4,9.2,novice,0.5334474790181124,-0.30284269343795006,1
6.4,0.27,0.29,10.8,17,118,3.18,0.37,11.2,novice,-0.7832698071257258,-0.1631887181395749,1
6.8,0.24,0.34,2.7,64.5,218.5,3.3,0.58,9.7,novice,0.02375046502694932,-0.21639023253897524,1
9.4,0.23,0.56,16.45,52.5,282,3.1,0.51,9.3,novice,0.7033464836818336,2.304031512131855,0
8.4,0.2,0.38,11.8,51,170,3.34,0.82,8.9,novice,0.36354847435439147,2.1111760224340794,1
6.5,0.24,0.29,8.2,32,156,3.13,0.7,10.1,novice,-0.1461485396367719,0.15934546290669974,1
6.6,0.905,0.19,0.8,17,204,3.34,0.56,10,novice,0.06622521619287963,-0.21639023253897524,0
6.8,0.32,0.21,2.2,15,68,3.17,0.39,9.4,novice,-0.1036737884708416,-0.282892125538198,1
6.1,0.27,0.28,9.8,61,125,3.14,0.42,10.2,novice,-0.18862329080270193,0.4220279402536444,1
8.4,0.2,0.38,11.8,51,170,3.34,0.82,8.9,novice,0.36354847435439147,2.1111760224340794,1
6.3,0.21,0.4,1.7,48,134,3.42,0.49,11.5,novice,-0.6558455536279351,-0.7816563230324055,1
5.6,0.26,0.26,5.7,12,80,3.25,0.38,10.8,novice,-0.6558455536279351,-0.5821506440347373,0
5.2,0.34,0.37,6.2,42,133,3.25,0.41,12.5,novice,-0.6558455536279351,-1.0942152201288042,1
7.2,0.25,0.28,14.4,55,205,3.12,0.38,9,novice,0.36354847435439147,1.5126589854410377,1
6.8,0.19,0.71,17.5,21,114,2.85,0.5,9.5,novice,-0.18862329080270193,1.2599517920439323,1
6.1,0.28,0.25,12.9,34,189,3.25,0.43,9,novice,0.32107372318846117,1.2799023599437211,0
6.6,0.35,0.29,14.4,54,177,3.17,0.58,8.9,novice,-0.1036737884708416,1.6789137179390947,1
7.1,0.14,0.33,1,20,54,3.19,0.64,11.5,novice,2.4448112814849745,-1.1573920184780806,1
6.9,0.33,0.28,1.3,37,187,3.27,0.6,10.3,novice,0.19364946969067026,-0.44914685803625487,0
5.5,0.32,0.45,4.9,25,191,3.51,0.49,11.5,novice,-0.7832698071257258,-0.6154015905343487,1
6,0.29,0.25,1.4,30,114,3.08,0.43,13.2,novice,-0.5708960512960745,-2.0318919114179264,1
7.1,0.17,0.31,1.6,15,103,3.14,0.5,12,novice,-0.40099704663235347,-1.0144129485297222,1
6.9,0.56,0.26,10.9,55,193,3.21,0.44,9.4,novice,0.5759222301840428,0.9473928949475706,0
6.2,0.255,0.24,1.7,138.5,272,3.53,0.53,9.6,novice,-0.31604754430049287,0.15602036825671647,0
6.8,0.34,0.74,2.8,23,185,3.51,0.7,12,novice,1.7652152628300901,-0.4158959115366435,1
6.6,0.24,0.27,1.4,33,152,3.22,0.56,9.5,novice,0.44849797668625213,-0.21639023253897524,1
6.5,0.18,0.33,1.4,35,138,3.36,0.6,11.5,novice,-0.7407950559597954,-0.9678616234302514,1
7.6,0.32,0.58,16.75,43,163,3.15,0.54,9.2,novice,0.15117471852474024,1.9449212899360226,0
6.2,0.21,0.24,1.2,31,95,3.24,0.57,11.3,novice,0.19364946969067026,-1.2272190061272497,1
6.8,0.28,0.36,1.6,25,87,3.23,0.66,10.3,novice,-0.27357279313456256,-0.5488996975351259,1
6.8,0.17,0.34,2,38,111,3.24,0.45,12.9,novice,-0.27357279313456256,-1.3469224135258728,1
6.4,0.27,0.19,2,21,191,3.49,0.63,9.6,novice,1.5953162581663696,0.36882642585428094,0
6.1,0.27,0.31,1.5,17,83,3.32,0.44,11.1,novice,-0.4859465489642138,-1.0942152201288042,1
6.2,0.39,0.24,4.8,45,138,3.23,0.43,11.2,novice,-0.40099704663235347,-0.7683559444325831,1
7.2,0.24,0.4,1.4,31,106,2.88,0.38,10.8,novice,-0.061199037304911295,-0.8814091625312765,1
6.2,0.28,0.27,10.3,26,108,3.2,0.36,10.7,novice,-0.6983203047938653,-0.056785689340811116,1
5.3,0.165,0.24,1.1,25,105,3.32,0.47,9.1,novice,0.19364946969067026,-0.5156487510354776,0
7.7,0.46,0.18,3.3,18,143,3.12,0.51,10.8,novice,0.32107372318846117,-0.0434853107409518,1
6.4,0.33,0.28,1.1,30,110,3.12,0.42,10.5,novice,-0.35852229546642317,-0.7816563230324055,1
7.2,0.28,0.38,2,23,156,3.13,0.52,11.1,novice,0.23612422085660056,-0.9479110555304994,0
6.6,0.25,0.34,3,22,141,3.26,0.47,10.4,novice,0.32107372318846117,-0.223040421838868,1
5.5,0.31,0.29,3,16,102,3.23,0.56,11.2,novice,-0.825744558291656,-1.1241410719784322,1
6.6,0.26,0.25,11.6,45,178,3.33,0.43,9.8,novice,-0.061199037304911295,0.950717989597517,1
6,0.37,0.32,1,31,218.5,3.29,0.72,9.8,novice,0.27859897202253087,-0.5488996975351259,1
6.8,0.32,0.21,2.2,15,68,3.17,0.39,9.4,novice,-0.1036737884708416,-0.282892125538198,1
7.7,0.275,0.3,1,19,75,3.01,0.56,10.7,novice,-0.31604754430049287,-0.6819034835335714,0
6.8,0.14,0.18,1.4,30,90,3.27,0.54,11.2,novice,0.02375046502694932,-0.8016068909321945,1
7.4,0.16,0.3,13.7,33,168,2.9,0.44,8.7,novice,0.4060232255203218,1.3962806726923611,1
6.8,0.24,0.34,4.6,37,135,3.2,0.39,10.6,novice,-0.6133708024620047,-0.44914685803625487,0
6.4,0.16,0.42,1,29,113,3.18,0.52,11,novice,-0.4434717977982838,-1.080914841528945,1
11.8,0.23,0.38,11.1,15,123,2.93,0.55,9.7,novice,-0.5284213001301441,1.8784193969368,0
7,0.16,0.3,2.6,34,90,2.88,0.47,11.2,novice,-0.1461485396367719,-1.190642964977692,1
6.7,0.45,0.3,5.3,27,165,3.12,0.46,12.2,novice,-0.4434717977982838,-0.9412608662305697,1
6.8,0.26,0.46,8.3,49,173,3.17,0.47,9.3,novice,-0.40099704663235347,0.6514594711009777,0
6.7,0.16,0.32,12.5,18,156,2.88,0.36,9,novice,-0.4859465489642138,0.8675906233484885,1
6.6,0.41,0.24,4.9,47,144,3.17,0.49,9.4,novice,4.73844784444521,0.21919716660599284,0
7.8,0.15,0.34,1.1,31,93,3.07,0.72,11.3,novice,-0.4859465489642138,-1.0277133271295815,1
6.3,0.23,0.49,7.1,67,210,3.23,0.34,9.5,novice,0.15117471852474024,0.348875857954492,0
5.8,0.2,0.34,1,40,86,3.5,0.42,11.7,novice,-0.4859465489642138,-1.370198076075608,0
7.6,0.3,0.22,10.2,57,191,3.08,0.4,9.3,novice,0.10869996735880993,0.8476400554487364,1
7.6,0.23,0.29,8.6,65,146,3.11,0.32,9.8,novice,0.27859897202253087,0.7478872159498654,1
6.3,0.36,0.28,2.5,18,73,3.1,0.47,12.8,novice,-0.4859465489642138,-1.7858349073207873,1
5.3,0.58,0.07,6.9,34,149,3.34,0.57,9.7,novice,-0.1461485396367719,0.11611923245717543,0
6.4,0.31,0.27,7.4,48,169,3.27,0.45,11.1,novice,0.10869996735880993,-0.27291684158832197,1
8.1,0.27,0.33,1.3,26,100,2.98,0.44,12.4,novice,-0.061199037304911295,-1.1274661666284156,1
7.1,0.25,0.3,2.4,25,122,3.43,0.61,10.5,novice,-0.18862329080270193,-0.016884553541270077,1
8.3,0.15,0.39,1.3,32,146,3.08,0.39,10.5,novice,0.36354847435439147,-0.34939401853742075,1
8.8,0.36,0.44,1.9,9,121,3.19,0.48,9.9,novice,-0.27357279313456256,0.4153777509537147,1
6.9,0.18,0.36,1.3,40,117,3.27,0.95,9.5,novice,-0.4434717977982838,-0.21639023253897524,1
7.6,0.48,0.33,7,14,130,3.25,0.45,12.5,novice,-0.9531688117894469,-0.7484053765327942,1
7.8,0.2,0.32,5,31,101,2.99,0.39,11,novice,-1.292966821116889,-0.7284548086330421,1
6.4,0.23,0.39,1.8,23,118,3.32,0.5,11.8,novice,-0.6133708024620047,-0.9479110555304994,1
6.6,0.18,0.28,1.7,53,161,3.13,0.45,10.2,novice,-0.23109804196863223,-0.6586278209838361,1
7.9,0.18,0.33,1.2,20,72,3.12,0.38,10.5,novice,-0.5708960512960745,-0.6154015905343487,1
6.3,0.32,0.26,12,63,170,3.14,0.55,9.9,novice,0.10869996735880993,0.6813853229506427,1
7.2,0.18,0.45,4.4,57,166,3.13,0.62,11.2,novice,-0.018724286138980986,0.08286828595756406,1
7.9,0.29,0.36,11.1,43,208,3.14,0.46,10.3,novice,-0.5708960512960745,0.9473928949475706,0
6.7,0.19,0.34,1,22,94,3.23,0.57,11.1,novice,-1.0381183141213075,-0.9479110555304994,1
7,0.25,0.33,2.1,17,76,3.26,0.45,12.3,novice,-1.0805930652872378,-1.2770954258766667,1
7,0.23,0.35,1.4,31,113,3.16,0.48,10.8,novice,-0.4434717977982838,-0.9479110555304994,1
6.1,0.19,0.37,2.6,24,99,3.18,0.5,10.9,novice,-0.23109804196863223,-0.8381829320817523,1
7.6,0.18,0.36,2.4,38,123,3.6,0.46,10.3,novice,0.10869996735880993,0.6481343764510312,0
6.5,0.22,0.45,8,52,196,3.23,0.48,9.1,novice,0.27859897202253087,0.6148834299514199,1
6.4,0.19,0.35,10.2,40,106,3.16,0.5,9.7,novice,-0.1461485396367719,0.7545374052497951,1
8.3,0.3,0.36,10,33,169,3.23,0.51,9.3,novice,-0.18862329080270193,1.3796551994425554,1
6.1,0.21,0.3,6.3,47,136,3.27,0.31,12.7,novice,-0.31604754430049287,-1.1208159773284858,1
6.1,0.36,0.16,6.4,36,198,3.17,0.62,9.9,novice,-0.40099704663235347,0.11611923245717543,1
6,0.35,0.46,0.9,9,65,3.24,0.35,12.1,novice,-0.5708960512960745,-1.56637866042333,0
6.3,0.22,0.28,2.4,38,102,3.14,0.37,11.6,novice,-0.18862329080270193,-1.3535726028258024,1
7.2,0.21,0.29,3.1,39,122,3,0.6,11.3,novice,-0.1036737884708416,-0.8714338785813637,1
6.5,0.28,0.25,4.8,54,128,3.17,0.44,12.2,novice,-0.7407950559597954,-1.1008654094287338,1
7.9,0.64,0.46,10.6,33,227,2.87,0.74,9.1,novice,8.3912764447152135,1.4129061459421668,0
9.6,0.23,0.4,1.5,19,135,2.96,0.49,10.9,novice,-0.1036737884708416,-0.1166373930401042,0
6.6,0.41,0.31,1.6,18,101,3.13,0.41,10.5,novice,-0.18862329080270193,-0.6985289567833771,0
7.6,0.23,0.34,1.6,24,129,3.12,0.7,10.4,novice,-0.1461485396367719,-0.33276854528761507,0
6.8,0.17,0.34,2,38,111,3.24,0.45,12.9,novice,-0.27357279313456256,-1.3469224135258728,1
7.2,0.31,0.41,8.6,15,89,3.29,0.64,9.9,novice,0.27859897202253087,1.180149520444887,1
6.2,0.35,0.29,7.3,56,244,3.36,0.55,10,novice,-0.1036737884708416,0.5151305904525858,1
6,0.26,0.34,1.3,6,29,3.29,0.63,10.4,novice,-0.018724286138980986,-0.5488996975351259,0
7.1,0.2,0.27,9.6,19,105,3.04,0.37,10.5,novice,-0.40099704663235347,0.12941961105703476,1
7.4,0.16,0.49,1.2,18,150,3.23,0.47,11.2,novice,0.36354847435439147,-0.7816563230324055,1
6.3,0.27,0.49,1.2,35,92,3.38,0.42,12.2,novice,0.7033464836818336,-0.9811620020301107,1
8.3,0.27,0.45,1.3,8,72,3.08,0.61,10.3,novice,0.06622521619287963,0.11611923245717543,0
6.6,0.55,0.01,2.7,56,122,3.15,0.3,11.9,novice,-0.5284213001301441,-1.1474167345281676,0
7.2,0.27,0.37,5.4,27,114,3.13,0.84,12.7,novice,-0.8682193094575864,-0.7683559444325831,0
8,0.22,0.32,10.4,63,201,3.11,0.53,9.5,novice,-0.1461485396367719,0.980643841447182,1
6.4,0.23,0.32,1.9,40,118,3.32,0.53,11.8,novice,-0.35852229546642317,-1.1008654094287338,1
6.9,0.4,0.42,6.2,41,176,3.12,0.54,9.4,novice,0.8307707371796246,0.48852983325286714,0
8.8,0.23,0.74,3.2,15,126,3.02,0.51,11.2,novice,-0.18862329080270193,-0.21639023253897524,1
5.5,0.16,0.31,1.2,31,68,3.33,0.44,11.65,novice,-0.8682193094575864,-1.4134243065250955,1
6.5,0.33,0.3,3.8,34,88,3.25,0.63,12.5,novice,-0.4434717977982838,-1.2538197633269315,1
5.9,0.34,0.31,2,38,142,3.4,0.41,12.9,novice,-0.6983203047938653,-1.7060326357217053,1
6.5,0.26,0.27,12.9,69,215,3.17,0.43,10,novice,-0.1036737884708416,0.8808910019483478,1
7.5,0.27,0.36,7,45,164,3.03,0.33,11,novice,-0.4434717977982838,-0.05013550004088146,0
