fixed.acidity,residual.sugar,free.sulfur.dioxide,total.sulfur.dioxide,alcohol,chlorides_std,density_std,sulphates_std,pH_std,volatile_acidity_std,citric_acid_std,high_quality
5.8,9.2,55,152,9.4,-0.09734646482785447,0.6926035792180194,-0.973995600746831,0.7835484937340883,-0.19219850775345526,-0.7615724302333099,0
6.6,8.6,25,135,10.3,-0.5277758486052732,0.5993266752146529,0.8756328700859539,0.9141679995727459,-0.38754781071598393,-0.7615724302333099,1
6.4,1.2,53,138,11.5,-0.5277758486052732,-1.059669688845532,-1.238228239437229,1.2407167641693881,-1.3642943255286262,-0.19147025912585763,1
7.2,6.4,17,85,11.7,-0.44168997184978964,-0.41006267882199804,2.5491062484584743,-0.5879563175718143,-0.485222462197248,1.0301772503901114,1
6.7,11.3,64,173,9.9,-0.1403894032055964,0.7658925752206778,0.3471675927051586,-0.7185758234104719,-0.38754781071598393,0.2971887446805299,1
7.4,14.2,62,204,9.4,-0.18343234158333804,1.4254935392446026,0.8756328700859539,-0.8491953292491294,0.2961747496528659,1.1930635849922404,0
6,1.3,32,138,11.1,-0.35560409509430574,-0.9230856508406063,-0.5336078695961679,1.7631947875240184,-0.09452385627219091,-0.5986860956311806,1
6.9,8.1,44,176,9.8,0.11786822706085519,0.5926640392144046,0.4352451389352913,0.7182387408147581,-0.9735957196035694,0.37863191198159457,1
7.2,18.95,42,155,9,-0.35560409509430574,1.958504419263956,-0.18129768467563762,-1.4369831055230868,-0.28987315923471957,0.4600750792826592,1
6.4,3.2,28,124,12.7,-0.5708187869830151,-1.2062476808508855,0.4352451389352913,0.19576071746013088,1.1752466129842445,-1.1687882667386327,1
5.8,5.8,49,197,10.3,-0.011260588072370606,-0.1069127408109737,1.9325634248475454,0.7182387408147581,0.5403613783560267,-1.5760041032439556,0
6.4,2.8,33,125,10.4,-0.5277758486052732,-0.8331400648373455,-0.005142592215372198,-1.0451245880071172,-1.0712703710848335,-0.2729134264269223,1
6.5,11.8,65,225,8.9,0.8065552411047254,1.2589276392385778,0.1710125002448932,-0.45733681173315677,1.2729212644655081,2.496154261809274,0
6.4,1.1,10,131,10.8,-0.6999476021162409,-1.1729345008496435,-1.854771063048157,-1.4369831055230868,1.6636198703905656,-2.146106274351408,0
7.1,3.5,35,91,12.1,-0.7860334788717246,-1.266211404853047,-1.414383331897494,-1.5022928584424171,0.003150795209073428,0.13430241007840057,0
6,5.7,56,152,10.5,0.24699704219408067,-0.01363583680760719,3.4298817107598003,-0.19609780005584174,-0.28987315923471957,0.5415182465837239,1
6.1,1.7,13,76,12.6,-0.9582052323826922,-1.5726926608641771,0.1710125002448932,0.13045096454080066,0.10082544669033723,-0.5172429283301159,1
6.6,6.9,59,183,9.3,0.031782350305371326,0.6393024912161063,-0.3574527771359025,0.06514121162147334,-0.19219850775345526,1.0301772503901114,0
7.1,4.8,39,114,12.7,-1.1734199242714016,-1.2195729528513453,-0.005142592215372198,-0.7185758234104719,0.784548007059187,0.2971887446805299,1
5.5,1.2,18,75,11.3,-0.2695182183388219,-1.3195124928549602,0.6114002313955568,0.7835484937340883,-0.6805717651597767,-0.6801292629322452,1
6.7,2.4,25,98,12.6,-0.5277758486052732,-1.4727531208605251,-0.44553032336603526,-0.7185758234104719,1.7612945218718299,-1.2502314340396974,1
8.3,7.8,32,139,11.2,0.5482976108382739,1.059048559231311,2.4610287022283415,0.9141679995727459,0.003150795209073428,0.9487340830890468,1
6.3,5.1,43,131,11.3,-0.44168997184978964,-0.7198752528332338,-0.44553032336603526,0.3263802232987884,1.1752466129842445,-0.7615724302333099,1
8.2,7.8,49,208,9.5,-0.3125611567165638,1.1923012792361678,0.1710125002448932,0.7835484937340883,-0.09452385627219091,0.4600750792826592,1
5.1,6.8,36,120,11.5,-0.5277758486052732,-0.7132126168329854,-0.7978405082865656,1.2407167641693881,0.6868733555779227,-0.5986860956311806,1
8.7,13.8,68,198,9.5,0.37612585732730647,1.5920594392506644,-1.0620731469769638,1.1100972583307307,0.5891987040966589,1.0301772503901114,1
7.1,2.8,43,132,13.4,-0.44168997184978964,-1.4227833508587178,-0.18129768467563762,0.13045096454080066,1.468270567428037,-0.6801292629322452,1
8.5,17.85,51,243,9.2,0.20395410381633874,2.158383499271186,1.8444858786174128,-1.3063635996844294,2.7380410366844727,3.31058593481992,0
5.6,9.8,59,140,10.2,0.33308291894956454,0.4760679092101502,-0.8859180545166983,-0.1307880471365144,-0.5340597879378801,-0.7615724302333099,1
7.6,3.8,19,115,8.9,0.5052546724605322,0.5926640392144046,-0.3574527771359025,-0.26140755297517193,-0.09452385627219091,-0.7615724302333099,0
7.8,1.8,8,167,12.1,-0.18343234158333804,-1.0729949608460285,-0.7097629620564333,-0.522646564652487,0.5891987040966589,0.13430241007840057,1
7.2,1.5,16,151,9.2,2.6574015913476265,-0.07359956080976873,0.6994777776256885,-0.783885576329802,2.640366385203208,-1.9832199397492787,0
6.6,7.7,36,135,10.5,-0.656904663738499,-0.07359956080976873,-1.0620731469769638,-1.6854129785687493e-4,-0.38754781071598393,0.13430241007840057,0
6.6,1.8,39,132,11.4,-0.7860334788717246,-0.7332005248336936,-0.2693752309057698,0.9794777524920731,-0.38754781071598393,-0.4357997610290512,0
6.5,1.8,43,188,9.6,-0.22647527996107997,-0.40673136082185535,-1.0620731469769638,-0.3920270588138295,0.5891987040966589,-0.4357997610290512,1
7.4,16.95,43,190,9.2,0.07482528868311325,1.825251699259136,-0.6216854158263007,-1.0451245880071172,-0.7782464166410408,0.2971887446805299,1
5.9,5.4,34,116,11.4,-0.011260588072370606,-0.5932851688286254,-0.7097629620564333,0.3263802232987884,-0.19219850775345526,-0.354356593727987,1
6.7,8.8,35,167,9.4,0.4191687957050484,0.7525673032202179,-0.18129768467563762,-0.9798148350877869,0.6868733555779227,1.1930635849922404,0
7.6,18.75,32,193,9.3,0.031782350305371326,2.038456051266863,0.0829349540147605,-0.5879563175718143,-0.8759210681223051,-0.11002709182479298,1
7.1,2.2,28,141,10,-0.39864703347204766,-0.34010500081944545,0.6994777776256885,0.06514121162147334,-0.6805717651597767,-0.11002709182479298,1
6,1.9,40,170,10,0.07482528868311325,-0.07359956080976873,0.4352451389352913,2.9387703400719363,-0.38754781071598393,-0.5172429283301159,1
6.6,1.4,24,183,10.7,-0.18343234158333804,-0.6232670308297246,-0.2693752309057698,0.6529289878954307,-0.09452385627219091,-0.028583924523728304,0
7,6.5,27,87,11.4,-0.7860334788717246,-0.14022592081217866,-0.6216854158263007,1.3713362700080458,0.6868733555779227,-0.2729134264269223,1
7,7.5,45,185,9.4,1.021769932993435,0.8591694792240813,0.523322685165424,0.9794777524920731,-0.6805717651597767,-0.4357997610290512,0
5.9,1.3,42,86,11.55,0.24699704219408067,-1.1096394588473764,-0.18129768467563762,0.7835484937340883,-0.5828971136785124,-0.2729134264269223,1
6.3,3.1,24,115,8.6,-0.3125611567165638,0.05965315919505113,-0.5336078695961679,-0.9145050821684596,0.003150795209073428,-0.2729134264269223,0
8.3,1.6,35,110,12.9,-0.613861725360757,-1.1063081408472335,0.9637104163160866,-1.1104343409264446,-0.6805717651597767,0.5415182465837239,1
8.3,10.2,50,118,10.3,0.07482528868311325,1.0457232872308513,0.1710125002448932,-0.0654782942171842,-0.09452385627219091,0.05285924277733636,0
7.2,2,27,87,12.6,-0.7429905404939827,-1.2395608608520905,0.8756328700859539,0.7182387408147581,0.8822226585404513,-1.4945609359428913,1
8.4,5.4,47,150,9.8,0.24699704219408067,0.4260981392083427,-0.973995600746831,0.3263802232987884,-1.0712703710848335,-0.19147025912585763,0
7,1.1,7,119,9.7,0.11786822706085519,-0.3500989548197995,-1.1501506932070964,-0.3920270588138295,0.6868733555779227,-1.3316746013407619,1
6.2,1.2,19,125,12.6,0.07482528868311325,-1.342831718855811,0.4352451389352913,0.8488582466534156,0.19850009817160155,-0.19147025912585763,1
6.3,2.8,18,80,11.05,-0.011260588072370606,-1.1962537268504945,-0.18129768467563762,-1.7635318701197322,-0.8759210681223051,-0.11002709182479298,1
7.3,13.9,45,155,8.8,0.4622117340827903,1.3488732252418385,-0.7097629620564333,-1.6329123642810746,-0.8759210681223051,-0.5172429283301159,1
6.1,6.6,30,122,9.9,-0.054303526450112535,0.04299656919444865,-0.005142592215372198,0.19576071746013088,-0.5828971136785124,1.3559499195943696,1
7.6,2,13,151,10.4,-0.7429905404939827,-0.30679182081824047,-1.414383331897494,-0.9798148350877869,2.542691733721944,-0.8430155975343743,0
7.2,1.6,23,94,10.9,0.11786822706085519,-0.5399840808267122,-0.0932201384455049,-0.19609780005584174,-0.6805717651597767,0.2971887446805299,1
6.6,5.3,20,125,12.6,-0.35560409509430574,-0.6599115288310353,2.108718517307811,1.1100972583307307,1.1752466129842445,-0.2729134264269223,1
6.1,4.7,21,94,12.3,-0.7429905404939827,-1.0063686008436188,1.139865508776352,0.6529289878954307,0.5891987040966589,1.0301772503901114,1
6.8,1.1,51,132,11.3,-0.18343234158333804,-1.1429526388485813,2.1967960635379433,-0.0654782942171842,-1.6573182799724193,0.7044045811858528,1
9.2,1.3,14,186,9.6,-0.011260588072370606,0.29284541920352286,-0.0932201384455049,-0.7185758234104719,0.39384940113413025,0.7044045811858528,0
8.1,1.3,11,126,9.8,-0.48473291022753123,-0.5666346248276688,0.0829349540147605,-0.32671730589449927,0.003150795209073428,0.05285924277733636,1
6.5,4.8,45,114,11.2,-0.1403894032055964,-0.673236800831532,-0.44553032336603526,-0.0654782942171842,-1.1689450225660978,-0.028583924523728304,1
6.7,2.3,43,125,10.1,-0.3125611567165638,-0.5766285788280229,1.5802532399270155,-0.783885576329802,-1.559643628491155,0.21574557737946526,1
6.8,2.1,35,147,13.4,0.031782350305371326,-1.8058849208726118,0.6114002313955568,0.3263802232987884,0.49152405261539456,-0.2729134264269223,1
7.3,14.4,49,173,9,-0.2695182183388219,1.7919385192578943,2.901416433379004,0.5876192349761006,0.003150795209073428,0.7044045811858528,1
7.2,8.5,47,186,9.9,0.5052546724605322,0.5260376792119946,-0.7978405082865656,-1.6854129785687493e-4,-0.485222462197248,-0.11002709182479298,1
6.8,6.9,33,121,11.9,-0.39864703347204766,-0.7531884328344388,-0.8859180545166983,-1.1104343409264446,-0.5828971136785124,-0.19147025912585763,1
6.1,1.8,34,74,13.4,4.8956343869902055,-1.8725112808750588,-1.414383331897494,-1.6854129785687493e-4,-0.5828971136785124,1.0301772503901114,1
7.1,14.45,29,107,9.2,1.1939416865044024,1.3255539992409877,-0.6216854158263007,-1.5022928584424171,-0.19219850775345526,-0.11002709182479298,1
6.5,1.6,36,116,11,-0.3125611567165638,-0.7465257968341904,0.6994777776256885,1.2407167641693881,-0.5828971136785124,-0.5172429283301159,1
7,2.2,21,177,11.4,-0.18343234158333804,-0.7865016128356438,0.6994777776256885,0.06514121162147334,0.19850009817160155,-0.4357997610290512,0
9.2,3.2,39,133,9.5,0.5052546724605322,0.6592903992168144,0.7875553238558212,-0.32671730589449927,0.003150795209073428,1.0301772503901114,0
7.3,1.2,12,143,11.3,-0.09734646482785447,-0.739863160833942,-0.0932201384455049,0.06514121162147334,-0.9735957196035694,-0.354356593727987,1
6.6,7.4,45,128,10,0.24699704219408067,-0.04694901680881215,-1.0620731469769638,-0.19609780005584174,-1.0712703710848335,-0.5986860956311806,1
6.4,1,15,120,9.5,0.5913405492160159,-0.5399840808267122,-0.7097629620564333,-0.8491953292491294,0.10082544669033723,1.9260520907018215,0
6.1,6.2,39,151,10.6,-0.011260588072370606,0.22955037720121865,-0.44553032336603526,2.677531328394621,-1.266619674047362,-0.354356593727987,1
7.9,2,21,138,10.9,0.4622117340827903,-0.7531884328344388,0.2590900464750259,-0.9145050821684596,-0.6805717651597767,0.4600750792826592,0
7.4,12.1,31,149,10.3,0.11786822706085519,0.915801885226137,-0.005142592215372198,0.19576071746013088,0.5891987040966589,-0.4357997610290512,0
7.6,10.6,48,174,10.5,0.5913405492160159,0.7259167592192244,-0.973995600746831,-0.3920270588138295,-0.8759210681223051,0.37863191198159457,1
7,1.6,12,87,10.5,-0.09734646482785447,-0.5732972608279172,-0.2693752309057698,-0.7185758234104719,0.10082544669033723,-0.5986860956311806,1
6.6,8.2,52,191,9.5,0.031782350305371326,0.4627426372096904,-0.18129768467563762,-0.19609780005584174,-0.19219850775345526,1.518836254196499,1
7.7,11.8,66,188,9.3,-0.22647527996107997,1.3055660912402796,0.4352451389352913,-1.241053846765102,0.39384940113413025,2.2518247599060803,0
5.8,5.9,7,73,11.9,-0.44168997184978964,-0.8331400648373455,-0.5336078695961679,0.06514121162147334,-1.266619674047362,-0.19147025912585763,1
5.9,0.7,5,28,10.6,-0.8290764172494666,-1.3894701708575128,-1.5024608781276267,-0.3920270588138295,-1.0712703710848335,-0.4357997610290512,0
7.1,2.7,23,111,10.2,-0.5277758486052732,0.009683389193243682,1.3160206012366173,1.0447875054114033,-0.6805717651597767,-0.4357997610290512,0
7.1,2,13,128,11.4,-0.656904663738499,-0.773176340835147,-0.005142592215372198,-1.6854129785687493e-4,-0.19219850775345526,-0.2729134264269223,0
6.8,6,5,129,9.1,0.16091116543859713,0.4260981392083427,-0.7978405082865656,-1.6854129785687493e-4,0.39384940113413025,0.05285924277733636,0
7.1,14.55,47,156,9.1,0.031782350305371326,1.8085951092584966,2.5491062484584743,0.9794777524920731,-1.0712703710848335,0.5415182465837239,1
5.9,2,28,92,10.9,-0.5708187869830151,-0.5899538508285197,1.75640833238728,1.3060265170887184,-0.38754781071598393,-0.2729134264269223,1
7.3,13.7,56,189,9,0.11786822706085519,1.7919385192578943,1.4921756936968829,0.3263802232987884,-0.5828971136785124,1.3559499195943696,1
7.3,9.4,29,134,11,-0.5277758486052732,-0.04028638080856377,-1.5024608781276267,-1.3063635996844294,-0.5828971136785124,1.2745067522933051,1
6.3,4.5,81,157,10.7,-0.44168997184978964,-0.40673136082185535,2.372951155998209,-0.9145050821684596,-0.5828971136785124,-0.5172429283301159,1
6.9,13.3,47,132,10.1,0.16091116543859713,0.8425128892234788,-0.6216854158263007,0.9794777524920731,-1.4619689770098905,-0.4357997610290512,1
6.5,3.6,29,121,12.1,-0.2695182183388219,-0.9697241028422711,-0.0932201384455049,0.5876192349761006,0.003150795209073428,0.05285924277733636,1
7.7,15.3,31,117,9.6,0.4191687957050484,1.925191239262751,0.0829349540147605,0.5223094820567733,0.003150795209073428,0.13430241007840057,0
7.1,9.3,50,141,10.3,0.07482528868311325,0.29284541920352286,-0.005142592215372198,-0.3920270588138295,0.10082544669033723,-0.4357997610290512,1
6.3,2.2,20,77,10.2,-0.054303526450112535,-0.4400445408230603,-0.5336078695961679,0.7182387408147581,0.2961747496528659,0.05285924277733636,0
6.6,5.6,30,140,11,-0.011260588072370606,-0.3434363188195511,-0.973995600746831,0.19576071746013088,-0.6805717651597767,0.05285924277733636,0
6.7,8.5,24,152,11,0.5482976108382739,0.7092601692186219,1.3160206012366173,1.7631947875240184,0.5891987040966589,-0.2729134264269223,1
6.6,10.9,29,130,10.5,-0.35560409509430574,0.31283332720423107,-0.44553032336603526,-0.522646564652487,-0.7782464166410408,-0.5172429283301159,1
5.1,5.7,42,146,9.9,0.031782350305371326,-0.20685228081462556,0.523322685165424,-0.0654782942171842,-1.1201076968254657,-0.924458764835439,1
6.8,9.8,29,113,10.9,-0.3125611567165638,0.01301470719338637,-0.3574527771359025,-0.522646564652487,-0.9735957196035694,-0.4357997610290512,1
5.4,2.1,29,130,13.4,-0.8721193556272084,-1.4960723468613761,2.4610287022283415,1.3060265170887184,1.7612945218718299,-1.4945609359428913,1
6,1.9,16,120,10.6,-0.39864703347204766,-0.24016546081583054,1.75640833238728,-0.19609780005584174,0.003150795209073428,0.13430241007840057,0
6.6,3.1,28,92,9.1,-0.054303526450112535,-0.0069732008073588,-1.238228239437229,-0.45733681173315677,2.7380410366844727,-1.4131177686418266,1
6.2,7.9,45,149,9.3,0.2900399805718226,0.4760679092101502,0.2590900464750259,0.2610704703794582,-0.38754781071598393,-0.924458764835439,0
6.4,5.6,9,148,9.8,-0.5277758486052732,0.12961083719760375,0.0829349540147605,-0.1307880471365144,0.6868733555779227,0.13430241007840057,0
6.9,9.4,29,183,9.4,0.4191687957050484,0.6393024912161063,-0.5336078695961679,-0.1307880471365144,1.468270567428037,-0.4357997610290512,0
7.6,12.9,56,160,8.7,-0.18343234158333804,1.4621380372459503,-0.7097629620564333,-0.9145050821684596,-0.7782464166410408,2.821926931013533,0
8,14,41,248,8.7,-0.1403894032055964,1.5254330792482544,0.6994777776256885,-1.0451245880071172,-0.28987315923471957,-0.5986860956311806,1
6.3,7.8,44,166,9,0.5052546724605322,0.6926035792180194,-0.7097629620564333,0.3263802232987884,-0.19219850775345526,-0.6801292629322452,0
5.7,2.2,15,65,11.2,-1.1734199242714016,-1.2728740408532955,0.2590900464750259,-0.8491953292491294,0.003150795209073428,-0.4357997610290512,1
8.4,2.8,16,89,9.5,0.33308291894956454,0.046327887194591334,-0.3574527771359025,-1.5022928584424171,-0.7782464166410408,-0.19147025912585763,1
6.8,1.2,25,111,10.7,0.031782350305371326,-0.806489520836352,-0.7097629620564333,-0.3920270588138295,-0.6805717651597767,3.31058593481992,1
6.6,2.3,31,102,10.9,-0.22647527996107997,-0.6032791228289794,0.7875553238558212,0.19576071746013088,-0.6805717651597767,0.4600750792826592,1
6,1.8,49,159,11,-0.656904663738499,-0.706549980832737,0.3471675927051586,1.436646022927376,0.49152405261539456,-1.0873450994375682,1
5.9,1.6,26,114,11.4,-0.2695182183388219,-0.9897120108430162,-0.3574527771359025,0.39168997621811574,-1.3642943255286262,-1.0873450994375682,1
8.1,1.1,23,126,10.9,-0.39864703347204766,-0.07359956080976873,-0.6216854158263007,0.13045096454080066,2.151993127796887,1.1116204176911757,0
7.7,1.3,10,64,10.1,-0.7429905404939827,-0.2734786408170355,-0.8859180545166983,1.0447875054114033,-1.266619674047362,-0.354356593727987,0
6.1,5,17,133,9.4,-0.18343234158333804,-0.0969187868106196,0.3471675927051586,-1.1104343409264446,0.5891987040966589,-1.0059019321365037,0
6.5,1,31,90,12.3,-0.8290764172494666,-1.5860179328646369,-1.1501506932070964,0.3263802232987884,-0.38754781071598393,0.37863191198159457,1
6.6,11.8,28,112,9.7,0.07482528868311325,0.6792783072175227,-0.005142592215372198,-2.0900806347163745,-0.19219850775345526,-0.5172429283301159,1
6.6,6,31,150,9.4,0.7204693643492416,0.4494173652091936,-0.18129768467563762,-0.5879563175718143,0.6868733555779227,0.13430241007840057,1
7.6,15.3,32,166,9.2,0.8926411178602094,1.5254330792482544,-0.44553032336603526,-1.0451245880071172,-0.485222462197248,-0.5986860956311806,0
6.8,7,38,118,10.8,-0.22647527996107997,-0.04028638080856377,0.2590900464750259,0.39168997621811574,-0.19219850775345526,-0.11002709182479298,1
7.4,13.1,72,163,9.1,0.4191687957050484,1.991817599265161,-1.238228239437229,1.5019557758467033,-0.9735957196035694,0.21574557737946526,1
7.2,1.4,34,132,9,4.766505571856979,0.1562613811985603,0.3471675927051586,-0.522646564652487,1.07757196150298,1.6817225887986285,1
9.6,1.45,77.5,223,9.5,-0.3125611567165638,0.12627951919746105,-0.2693752309057698,-1.7635318701197322,0.10082544669033723,1.0301772503901114,1
7.1,1.3,12,72,11.3,-0.5708187869830151,-1.0996455048469853,0.3471675927051586,-0.9145050821684596,-0.9735957196035694,1.2745067522933051,1
6.9,1.2,35,158,11.3,-0.48473291022753123,-1.0663323248457803,0.7875553238558212,-1.1104343409264446,-0.28987315923471957,-0.028583924523728304,1
8,7.6,61,204,10.1,-0.054303526450112535,0.46940527320993874,0.523322685165424,-0.5879563175718143,0.003150795209073428,-0.11002709182479298,1
6.8,13,69,160,9.6,0.031782350305371326,1.0090787892295037,0.0829349540147605,-0.19609780005584174,-0.09452385627219091,-0.2729134264269223,1
7.3,11.8,48,127,10,0.4622117340827903,0.9691029732280503,0.523322685165424,-0.5879563175718143,-0.19219850775345526,-0.028583924523728304,1
